,PC1,PC2,labels,Player,Rk_x,Pos_x,Age_x,Tm_x,G_x,MP_x,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Tm_y,G_y,Rk_y,Pos_y,Age_y,GS,MP_y,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,0.3651743784972763,-0.6387457753482477,0,Aaron Gordon,189.0,PF,23.0,ORL,78.0,2633.0,15.1,0.5379999999999999,0.332,0.242,5.2,18.4,11.7,16.6,1.1,1.8,12.3,21.8,,1.8,3.3,5.1,0.09300000000000001,,0.3,0.3,0.6,1.7,ORL,58,173,PF,24,58,1914,5.9,13.7,0.433,1.3,4.3,0.301,4.6,9.4,0.49200000000000005,2.6,3.8,0.675,1.9,6.4,8.3,4.0,0.9,0.7,1.8,2.2,15.7
1,-2.019342602091373,-0.3445769963187119,7,Aaron Holiday,229.0,PG,22.0,IND,50.0,646.0,11.9,0.518,0.485,0.191,0.9,10.4,5.8,19.3,1.6,1.8,12.3,21.9,,0.1,0.8,0.9,0.065,,-1.7,0.1,-1.6,0.1,IND,58,216,PG,23,26,1368,5.3,13.1,0.407,2.1,5.3,0.39399999999999996,3.2,7.7,0.41600000000000004,1.6,1.9,0.861,0.6,2.9,3.5,5.1,1.2,0.3,2.0,2.7,14.4
2,-0.3758548025035218,-0.6013264900817833,0,Abdel Nader,371.0,SF,25.0,OKC,61.0,694.0,8.8,0.522,0.465,0.16699999999999998,2.0,15.7,8.6,3.8,1.3,1.5,10.1,15.1,,0.0,0.9,0.9,0.062,,-3.6,0.3,-3.2,-0.2,OKC,48,355,SF,26,5,756,4.8,10.5,0.455,1.9,5.0,0.371,2.9,5.5,0.53,2.3,3.0,0.774,0.7,3.6,4.3,1.7,1.0,1.0,1.7,3.1,13.7
3,1.0905911461567221,1.5056354999064807,3,Adam Mokoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,11,338,SG,21,0,112,3.9,9.0,0.429,1.9,4.8,0.4,1.9,4.2,0.462,0.6,1.3,0.5,2.3,1.0,3.2,1.3,1.3,0.0,0.6,5.5,10.3
4,0.19817285571816062,0.34749510061742955,6,Admiral Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,27,429,SF,22,2,293,3.7,9.2,0.4,1.7,5.8,0.298,2.0,3.4,0.5710000000000001,1.1,1.6,0.692,0.7,3.4,4.2,1.7,1.0,0.4,0.9,5.0,10.2
5,-0.16297380363939332,-1.1000660500634398,0,Al Horford,236.0,C,32.0,BOS,68.0,1973.0,20.2,0.605,0.281,0.131,6.5,18.3,12.4,21.2,1.4,3.9,11.8,18.9,,4.5,2.9,7.5,0.18100000000000002,,3.3,1.9,5.1,3.6,PHI,60,222,C,33,57,1848,5.6,12.7,0.442,1.7,5.1,0.337,3.9,7.6,0.513,1.1,1.4,0.753,1.8,6.2,8.0,4.8,1.0,1.1,1.3,2.5,14.1
6,0.8816583336066642,1.2978472898476205,6,Al-Farouq Aminu,13.0,PF,28.0,POR,81.0,2292.0,13.2,0.568,0.47200000000000003,0.292,5.3,22.6,14.2,6.0,1.4,1.2,9.7,13.7,,3.0,2.8,5.8,0.121,,0.1,0.6,0.7,1.5,ORL,18,8,PF,29,2,380,2.4,8.1,0.291,0.9,3.4,0.25,1.5,4.7,0.32,1.8,2.7,0.655,2.3,6.0,8.2,2.0,1.7,0.8,1.6,2.6,7.4
7,-1.7273323184582319,-0.33711850572227836,7,Alec Burks,82.0,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.052000000000000005,,-0.6,-0.7,-1.2,0.3,GSW,48,77,SG,28,18,1390,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
8,-1.7273323184582319,-0.33711850572227836,7,Alec Burks,82.0,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.052000000000000005,,-0.6,-0.7,-1.2,0.3,PHI,11,77,SG,28,0,222,6.3,16.2,0.39,2.6,7.9,0.327,3.7,8.3,0.451,3.9,4.4,0.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
9,-1.7273323184582319,-0.33711850572227836,7,Alec Burks,82.0,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.052000000000000005,,-0.6,-0.7,-1.2,0.3,TOT,59,77,SG,28,18,1612,6.3,15.7,0.404,2.2,6.1,0.366,4.1,9.6,0.428,5.0,5.6,0.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
10,-1.7273323184582319,-0.33711850572227836,7,Alec Burks,82.0,SG,27.0,UTA,17.0,269.0,12.4,0.547,0.377,0.33299999999999996,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.084,,-0.4,-0.2,-0.6,0.1,GSW,48,77,SG,28,18,1390,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
11,-1.7273323184582319,-0.33711850572227836,7,Alec Burks,82.0,SG,27.0,UTA,17.0,269.0,12.4,0.547,0.377,0.33299999999999996,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.084,,-0.4,-0.2,-0.6,0.1,PHI,11,77,SG,28,0,222,6.3,16.2,0.39,2.6,7.9,0.327,3.7,8.3,0.451,3.9,4.4,0.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
12,-1.7273323184582319,-0.33711850572227836,7,Alec Burks,82.0,SG,27.0,UTA,17.0,269.0,12.4,0.547,0.377,0.33299999999999996,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.084,,-0.4,-0.2,-0.6,0.1,TOT,59,77,SG,28,18,1612,6.3,15.7,0.404,2.2,6.1,0.366,4.1,9.6,0.428,5.0,5.6,0.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
13,-1.7273323184582319,-0.33711850572227836,7,Alec Burks,82.0,SG,27.0,CLE,34.0,979.0,13.2,0.517,0.35,0.28800000000000003,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.042,,-0.2,-1.2,-1.4,0.1,GSW,48,77,SG,28,18,1390,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
14,-1.7273323184582319,-0.33711850572227836,7,Alec Burks,82.0,SG,27.0,CLE,34.0,979.0,13.2,0.517,0.35,0.28800000000000003,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.042,,-0.2,-1.2,-1.4,0.1,PHI,11,77,SG,28,0,222,6.3,16.2,0.39,2.6,7.9,0.327,3.7,8.3,0.451,3.9,4.4,0.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
15,-1.7273323184582319,-0.33711850572227836,7,Alec Burks,82.0,SG,27.0,CLE,34.0,979.0,13.2,0.517,0.35,0.28800000000000003,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.042,,-0.2,-1.2,-1.4,0.1,TOT,59,77,SG,28,18,1612,6.3,15.7,0.404,2.2,6.1,0.366,4.1,9.6,0.428,5.0,5.6,0.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
16,-1.4526032775330113,0.8424231200510296,4,Alec Burks,82.0,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.052000000000000005,,-0.6,-0.7,-1.2,0.3,GSW,48,77,SG,28,18,1390,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
17,-1.4526032775330113,0.8424231200510296,4,Alec Burks,82.0,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.052000000000000005,,-0.6,-0.7,-1.2,0.3,PHI,11,77,SG,28,0,222,6.3,16.2,0.39,2.6,7.9,0.327,3.7,8.3,0.451,3.9,4.4,0.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
18,-1.4526032775330113,0.8424231200510296,4,Alec Burks,82.0,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.052000000000000005,,-0.6,-0.7,-1.2,0.3,TOT,59,77,SG,28,18,1612,6.3,15.7,0.404,2.2,6.1,0.366,4.1,9.6,0.428,5.0,5.6,0.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
19,-1.4526032775330113,0.8424231200510296,4,Alec Burks,82.0,SG,27.0,UTA,17.0,269.0,12.4,0.547,0.377,0.33299999999999996,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.084,,-0.4,-0.2,-0.6,0.1,GSW,48,77,SG,28,18,1390,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
20,-1.4526032775330113,0.8424231200510296,4,Alec Burks,82.0,SG,27.0,UTA,17.0,269.0,12.4,0.547,0.377,0.33299999999999996,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.084,,-0.4,-0.2,-0.6,0.1,PHI,11,77,SG,28,0,222,6.3,16.2,0.39,2.6,7.9,0.327,3.7,8.3,0.451,3.9,4.4,0.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
21,-1.4526032775330113,0.8424231200510296,4,Alec Burks,82.0,SG,27.0,UTA,17.0,269.0,12.4,0.547,0.377,0.33299999999999996,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.084,,-0.4,-0.2,-0.6,0.1,TOT,59,77,SG,28,18,1612,6.3,15.7,0.404,2.2,6.1,0.366,4.1,9.6,0.428,5.0,5.6,0.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
22,-1.4526032775330113,0.8424231200510296,4,Alec Burks,82.0,SG,27.0,CLE,34.0,979.0,13.2,0.517,0.35,0.28800000000000003,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.042,,-0.2,-1.2,-1.4,0.1,GSW,48,77,SG,28,18,1390,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
23,-1.4526032775330113,0.8424231200510296,4,Alec Burks,82.0,SG,27.0,CLE,34.0,979.0,13.2,0.517,0.35,0.28800000000000003,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.042,,-0.2,-1.2,-1.4,0.1,PHI,11,77,SG,28,0,222,6.3,16.2,0.39,2.6,7.9,0.327,3.7,8.3,0.451,3.9,4.4,0.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
24,-1.4526032775330113,0.8424231200510296,4,Alec Burks,82.0,SG,27.0,CLE,34.0,979.0,13.2,0.517,0.35,0.28800000000000003,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.042,,-0.2,-1.2,-1.4,0.1,TOT,59,77,SG,28,18,1612,6.3,15.7,0.404,2.2,6.1,0.366,4.1,9.6,0.428,5.0,5.6,0.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
25,-1.7596449347318661,-0.623899839680122,7,Alec Burks,82.0,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.052000000000000005,,-0.6,-0.7,-1.2,0.3,GSW,48,77,SG,28,18,1390,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
26,-1.7596449347318661,-0.623899839680122,7,Alec Burks,82.0,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.052000000000000005,,-0.6,-0.7,-1.2,0.3,PHI,11,77,SG,28,0,222,6.3,16.2,0.39,2.6,7.9,0.327,3.7,8.3,0.451,3.9,4.4,0.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
27,-1.7596449347318661,-0.623899839680122,7,Alec Burks,82.0,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.052000000000000005,,-0.6,-0.7,-1.2,0.3,TOT,59,77,SG,28,18,1612,6.3,15.7,0.404,2.2,6.1,0.366,4.1,9.6,0.428,5.0,5.6,0.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
28,-1.7596449347318661,-0.623899839680122,7,Alec Burks,82.0,SG,27.0,UTA,17.0,269.0,12.4,0.547,0.377,0.33299999999999996,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.084,,-0.4,-0.2,-0.6,0.1,GSW,48,77,SG,28,18,1390,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
29,-1.7596449347318661,-0.623899839680122,7,Alec Burks,82.0,SG,27.0,UTA,17.0,269.0,12.4,0.547,0.377,0.33299999999999996,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.084,,-0.4,-0.2,-0.6,0.1,PHI,11,77,SG,28,0,222,6.3,16.2,0.39,2.6,7.9,0.327,3.7,8.3,0.451,3.9,4.4,0.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
30,-1.7596449347318661,-0.623899839680122,7,Alec Burks,82.0,SG,27.0,UTA,17.0,269.0,12.4,0.547,0.377,0.33299999999999996,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.084,,-0.4,-0.2,-0.6,0.1,TOT,59,77,SG,28,18,1612,6.3,15.7,0.404,2.2,6.1,0.366,4.1,9.6,0.428,5.0,5.6,0.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
31,-1.7596449347318661,-0.623899839680122,7,Alec Burks,82.0,SG,27.0,CLE,34.0,979.0,13.2,0.517,0.35,0.28800000000000003,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.042,,-0.2,-1.2,-1.4,0.1,GSW,48,77,SG,28,18,1390,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
32,-1.7596449347318661,-0.623899839680122,7,Alec Burks,82.0,SG,27.0,CLE,34.0,979.0,13.2,0.517,0.35,0.28800000000000003,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.042,,-0.2,-1.2,-1.4,0.1,PHI,11,77,SG,28,0,222,6.3,16.2,0.39,2.6,7.9,0.327,3.7,8.3,0.451,3.9,4.4,0.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
33,-1.7596449347318661,-0.623899839680122,7,Alec Burks,82.0,SG,27.0,CLE,34.0,979.0,13.2,0.517,0.35,0.28800000000000003,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.042,,-0.2,-1.2,-1.4,0.1,TOT,59,77,SG,28,18,1612,6.3,15.7,0.404,2.2,6.1,0.366,4.1,9.6,0.428,5.0,5.6,0.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
34,-0.18632027247113503,-0.07512930135889541,6,Alen Smailagić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW,14,441,PF,19,0,139,5.2,10.4,0.5,0.8,3.4,0.231,4.4,7.0,0.63,4.1,4.9,0.842,2.6,4.4,7.0,3.4,0.8,1.0,2.8,3.6,15.3
35,-0.8842886371193112,-0.3319108037209133,0,Alex Caruso,95.0,PG,24.0,LAL,25.0,531.0,13.9,0.569,0.289,0.37,4.0,9.0,6.5,19.7,2.1,1.4,17.3,19.0,,0.5,0.6,1.0,0.09300000000000001,,-1.0,0.7,-0.2,0.2,LAL,58,89,PG,25,1,1032,3.8,9.1,0.423,1.3,3.7,0.355,2.5,5.3,0.47100000000000003,2.0,2.7,0.763,0.5,3.4,3.9,3.6,2.1,0.6,1.6,3.0,11.0
36,1.9819733121589223,-0.974499226387012,1,Alex Len,300.0,C,25.0,ATL,77.0,1544.0,17.2,0.575,0.315,0.33299999999999996,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,,2.2,1.0,3.2,0.1,,0.0,-1.3,-1.2,0.3,ATL,40,287,C,26,9,745,6.9,12.6,0.546,0.7,2.7,0.25,6.2,9.9,0.627,2.5,3.9,0.63,3.3,7.8,11.1,2.0,1.0,1.6,1.9,4.5,16.9
37,1.9819733121589223,-0.974499226387012,1,Alex Len,300.0,C,25.0,ATL,77.0,1544.0,17.2,0.575,0.315,0.33299999999999996,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,,2.2,1.0,3.2,0.1,,0.0,-1.3,-1.2,0.3,SAC,9,287,C,26,0,150,6.2,10.1,0.619,0.0,0.0,0,6.2,10.1,0.619,1.7,2.4,0.7,6.2,9.1,15.4,1.2,0.5,3.1,2.6,5.0,14.2
38,1.9819733121589223,-0.974499226387012,1,Alex Len,300.0,C,25.0,ATL,77.0,1544.0,17.2,0.575,0.315,0.33299999999999996,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,,2.2,1.0,3.2,0.1,,0.0,-1.3,-1.2,0.3,TOT,49,287,C,26,9,895,6.8,12.1,0.556,0.6,2.3,0.25,6.2,9.9,0.626,2.3,3.7,0.637,3.8,8.0,11.8,1.9,0.9,1.9,2.0,4.6,16.4
39,3.372672762610338,-0.5192084035829543,5,Alex Len,300.0,C,25.0,ATL,77.0,1544.0,17.2,0.575,0.315,0.33299999999999996,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,,2.2,1.0,3.2,0.1,,0.0,-1.3,-1.2,0.3,ATL,40,287,C,26,9,745,6.9,12.6,0.546,0.7,2.7,0.25,6.2,9.9,0.627,2.5,3.9,0.63,3.3,7.8,11.1,2.0,1.0,1.6,1.9,4.5,16.9
40,3.372672762610338,-0.5192084035829543,5,Alex Len,300.0,C,25.0,ATL,77.0,1544.0,17.2,0.575,0.315,0.33299999999999996,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,,2.2,1.0,3.2,0.1,,0.0,-1.3,-1.2,0.3,SAC,9,287,C,26,0,150,6.2,10.1,0.619,0.0,0.0,0,6.2,10.1,0.619,1.7,2.4,0.7,6.2,9.1,15.4,1.2,0.5,3.1,2.6,5.0,14.2
41,3.372672762610338,-0.5192084035829543,5,Alex Len,300.0,C,25.0,ATL,77.0,1544.0,17.2,0.575,0.315,0.33299999999999996,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,,2.2,1.0,3.2,0.1,,0.0,-1.3,-1.2,0.3,TOT,49,287,C,26,9,895,6.8,12.1,0.556,0.6,2.3,0.25,6.2,9.9,0.626,2.3,3.7,0.637,3.8,8.0,11.8,1.9,0.9,1.9,2.0,4.6,16.4
42,2.108652069917298,-1.395144311413936,1,Alex Len,300.0,C,25.0,ATL,77.0,1544.0,17.2,0.575,0.315,0.33299999999999996,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,,2.2,1.0,3.2,0.1,,0.0,-1.3,-1.2,0.3,ATL,40,287,C,26,9,745,6.9,12.6,0.546,0.7,2.7,0.25,6.2,9.9,0.627,2.5,3.9,0.63,3.3,7.8,11.1,2.0,1.0,1.6,1.9,4.5,16.9
43,2.108652069917298,-1.395144311413936,1,Alex Len,300.0,C,25.0,ATL,77.0,1544.0,17.2,0.575,0.315,0.33299999999999996,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,,2.2,1.0,3.2,0.1,,0.0,-1.3,-1.2,0.3,SAC,9,287,C,26,0,150,6.2,10.1,0.619,0.0,0.0,0,6.2,10.1,0.619,1.7,2.4,0.7,6.2,9.1,15.4,1.2,0.5,3.1,2.6,5.0,14.2
44,2.108652069917298,-1.395144311413936,1,Alex Len,300.0,C,25.0,ATL,77.0,1544.0,17.2,0.575,0.315,0.33299999999999996,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,,2.2,1.0,3.2,0.1,,0.0,-1.3,-1.2,0.3,TOT,49,287,C,26,9,895,6.8,12.1,0.556,0.6,2.3,0.25,6.2,9.9,0.626,2.3,3.7,0.637,3.8,8.0,11.8,1.9,0.9,1.9,2.0,4.6,16.4
45,0.539118867235843,0.007514414759951477,6,Alfonzo McKinnie,339.0,SF,26.0,GSW,72.0,1003.0,11.2,0.569,0.429,0.175,9.0,16.9,13.1,4.0,0.9,1.3,9.2,13.9,,1.2,0.9,2.1,0.1,,-2.2,-1.3,-3.5,-0.4,CLE,40,322,SF,27,1,593,4.4,10.4,0.427,0.8,3.9,0.215,3.6,6.4,0.557,1.3,1.9,0.71,2.2,4.6,6.9,0.8,1.4,0.5,1.6,4.4,11.0
46,1.566875255113317,1.294996823309894,3,Alize Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,13,248,SF,23,0,54,4.7,10.0,0.467,0.0,0.0,0,4.7,10.0,0.467,2.7,4.0,0.667,4.7,7.3,12.0,1.3,0.0,0.0,2.0,4.0,12.0
47,-0.43819572538239737,0.6553499610183454,6,Allen Crabbe,117.0,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,ATL,28,111,SG,27,1,522,3.6,9.9,0.364,2.1,6.4,0.32299999999999995,1.5,3.4,0.44,0.6,0.8,0.75,0.7,3.8,4.5,1.9,1.0,0.3,0.8,2.5,9.9
48,-0.43819572538239737,0.6553499610183454,6,Allen Crabbe,117.0,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,MIN,9,111,SG,27,0,131,3.0,9.3,0.324,1.6,7.1,0.231,1.4,2.2,0.625,0.3,0.5,0.5,0.3,3.0,3.3,1.4,0.0,0.0,1.4,3.0,8.0
49,-0.43819572538239737,0.6553499610183454,6,Allen Crabbe,117.0,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,TOT,37,111,SG,27,1,653,3.5,9.8,0.356,2.0,6.6,0.303,1.5,3.2,0.466,0.6,0.8,0.714,0.6,3.6,4.2,1.8,0.8,0.2,0.9,2.6,9.5
50,1.6010589257790226,1.2467931643553405,3,Allen Crabbe,117.0,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,ATL,28,111,SG,27,1,522,3.6,9.9,0.364,2.1,6.4,0.32299999999999995,1.5,3.4,0.44,0.6,0.8,0.75,0.7,3.8,4.5,1.9,1.0,0.3,0.8,2.5,9.9
51,1.6010589257790226,1.2467931643553405,3,Allen Crabbe,117.0,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,MIN,9,111,SG,27,0,131,3.0,9.3,0.324,1.6,7.1,0.231,1.4,2.2,0.625,0.3,0.5,0.5,0.3,3.0,3.3,1.4,0.0,0.0,1.4,3.0,8.0
52,1.6010589257790226,1.2467931643553405,3,Allen Crabbe,117.0,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,TOT,37,111,SG,27,1,653,3.5,9.8,0.356,2.0,6.6,0.303,1.5,3.2,0.466,0.6,0.8,0.714,0.6,3.6,4.2,1.8,0.8,0.2,0.9,2.6,9.5
53,-0.24449116891157605,0.46844185875018846,6,Allen Crabbe,117.0,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,ATL,28,111,SG,27,1,522,3.6,9.9,0.364,2.1,6.4,0.32299999999999995,1.5,3.4,0.44,0.6,0.8,0.75,0.7,3.8,4.5,1.9,1.0,0.3,0.8,2.5,9.9
54,-0.24449116891157605,0.46844185875018846,6,Allen Crabbe,117.0,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,MIN,9,111,SG,27,0,131,3.0,9.3,0.324,1.6,7.1,0.231,1.4,2.2,0.625,0.3,0.5,0.5,0.3,3.0,3.3,1.4,0.0,0.0,1.4,3.0,8.0
55,-0.24449116891157605,0.46844185875018846,6,Allen Crabbe,117.0,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,TOT,37,111,SG,27,1,653,3.5,9.8,0.356,2.0,6.6,0.303,1.5,3.2,0.466,0.6,0.8,0.714,0.6,3.6,4.2,1.8,0.8,0.2,0.9,2.6,9.5
56,-0.7351421041063982,-0.06034486250764769,0,Allonzo Trier,482.0,SG,23.0,NYK,64.0,1459.0,12.2,0.564,0.255,0.431,2.2,12.2,7.1,12.9,0.9,0.8,15.8,21.5,,0.4,0.5,0.9,0.03,,-1.6,-1.5,-3.1,-0.4,NYK,24,464,PG,24,1,291,6.3,13.1,0.481,2.4,6.6,0.358,4.0,6.6,0.604,4.2,5.3,0.791,0.7,2.8,3.6,3.5,0.4,0.5,2.7,3.6,19.2
